GSE98367	POLR2A	Monocytes_CD14p_IFNg	GSM2592805		0	SRP105693	PRJNA384909
GSE98367	POLR2A	Monocytes_CD14p	GSM2592806		0	SRP105693	PRJNA384909
GSE99171	POLR2A	U87-GMB	GSM2634762	GSM2634764	0	SRP107788	PRJNA387463
GSE99171	POLR2A	U87-GMB_dBET6_1d	GSM2634763	GSM2634764	0	SRP107788	PRJNA387463
GSE99178	POLR2A	K-562_DMSO	GSM2635250		0	SRP107796	PRJNA387471
GSE99178	POLR2A	K-562_JQ1_2h	GSM2635252		0	SRP107796	PRJNA387471
GSE99178	POLR2A	K-562_JQ1_6h	GSM2635254		0	SRP107796	PRJNA387471
GSE99344	POLR2A	HeLa-Kyoto_siARS2	GSM2642496;GSM2642492	GSM2642494;GSM2642490	0	SRP108112	PRJNA388166
GSE99344	POLR2A	HeLa-Kyoto_siZC3H18	GSM2642503;GSM2642500	GSM2642502;GSM2642498	0	SRP108112	PRJNA388166
GSE99344	POLR2A	HeLa-Kyoto_siRRP40	GSM2642507;GSM2642505		0	SRP108112	PRJNA388166
GSE99344	POLR2A	HeLa-Kyoto_siFFL	GSM2642508;GSM2642506;GSM2642504;GSM2642501;GSM2642497;GSM2642493	GSM2642499;GSM2642495;GSM2642491	0	SRP108112	PRJNA388166
GSE99402	POLR2A	GM15850_LCLs-FRDA_PA1_JQ1	GSM2643545	GSM2643542	0	SRP108252	PRJNA388395
GSE99402	POLR2A	GM15850_LCLs-FRDA_Syn-TEF1	GSM2643546	GSM2643543	0	SRP108252	PRJNA388395
GSE99402	POLR2A	GM15850_LCLs-FRDA_DMSO	GSM2643547	GSM2643544	0	SRP108252	PRJNA388395
GSE99479	POLR2A	T-47D_vehicule	GSM2644608;GSM2644607	GSM2644584;GSM2644583	0	SRP108337	PRJNA388581
GSE99479	POLR2A	T-47D_P4	GSM2644610;GSM2644609	GSM2644584;GSM2644583	0	SRP108337	PRJNA388581
GSE99479	POLR2A	T-47D_wt-R330fsl_vehicule	GSM2644612;GSM2644611	GSM2644584;GSM2644583	0	SRP108337	PRJNA388581
GSE99479	POLR2A	T-47D_wt-R330fsl_P4	GSM2644614;GSM2644613	GSM2644584;GSM2644583	0	SRP108337	PRJNA388581
GSE99998	POLR2A	HeLa_siRNAcontrol	GSM2667595;GSM2667594	GSM2667598	0	SRP109117	PRJNA390303
GSE99998	POLR2A	HeLa_siKAT2A-B	GSM2667597;GSM2667596	GSM2667598	0	SRP109117	PRJNA390303
GSE100040	POLR2A	HCT-116	GSM2670977;GSM2670975		0	SRP109292	PRJNA390543
GSE100040	POLR2A	HCT-116_mutantCdk7as	GSM2670978;GSM2670976		0	SRP109292	PRJNA390543
GSE100040	POLR2A	HCT-116_THZ1	GSM2670979		0	SRP109292	PRJNA390543
GSE100040	POLR2A	HCT-116_DMSO	GSM2670980		0	SRP109292	PRJNA390543
GSE100040	POLR2AphosphoS5	HCT-116	GSM2670983;GSM2670981		0	SRP109292	PRJNA390543
GSE100040	POLR2AphosphoS5	HCT-116_mutantCdk7as	GSM2670984;GSM2670982		0	SRP109292	PRJNA390543
GSE100040	POLR2AphosphoS2	HCT-116_mutantCdk7as	GSM2670987;GSM2670986		0	SRP109292	PRJNA390543
GSE100040	POLR2AphosphoS2	HCT-116	GSM2670988;GSM2670985		0	SRP109292	PRJNA390543
GSE100266	POLR2A	J-Lat_Clone-A72_DMSO_1	GSM2676801	GSM2676813	0	SRP109832	PRJNA391180
GSE100266	POLR2A	J-Lat_Clone-A72_JQ1_1	GSM2676804	GSM2676814	0	SRP109832	PRJNA391180
GSE100266	POLR2A	J-Lat_Clone-A72_DMSO_2	GSM2676807	GSM2676815	0	SRP109832	PRJNA391180
GSE100266	POLR2A	J-Lat_Clone-A72_JQ1_2	GSM2676810	GSM2676816	0	SRP109832	PRJNA391180
GSE100400	POLR2A	Hep-G2_transformed_2.2.15	GSM2680323		0	SRP110232	PRJNA391572
GSE100400	POLR2A	Hep-G2_transformed_H1.3	GSM2680324		0	SRP110232	PRJNA391572
GSE100400	POLR2A	HepaRG 	GSM2680325		0	SRP110232	PRJNA391572
GSE100580	POLR2A	U2OS_unt_1_S10	GSM2687420	GSM2687414	0	SRP110628	PRJNA392173
GSE100580	POLR2A	U2OS_UV_1_S11	GSM2687421	GSM2687415	0	SRP110628	PRJNA392173
GSE100580	POLR2A	U2OS_unt_2_S13	GSM2687423	GSM2687417	0	SRP110628	PRJNA392173
GSE100580	POLR2A	U2OS_UV_2_S14	GSM2687424	GSM2687418	0	SRP110628	PRJNA392173
GSE80151	POLR2A	Tet21N	GSM2690206	GSM2113531	0	SRP073110	PRJNA318044
GSE80151	POLR2A	Tet21N_DOX_2h	GSM2690207	GSM2113537	0	SRP073110	PRJNA318044
GSE80151	POLR2A	Tet21N_DOX_24h	GSM2690208	GSM2113541	0	SRP073110	PRJNA318044
GSE87324	POLR2A	TC-32_DMSO	GSM2690570		0	SRP090392	PRJNA344334
GSE87324	POLR2A	U2OS_DMSO	GSM2690571		0	SRP090392	PRJNA344334
GSE101559	POLR2A	MCF-7	GSM2706097		0	SRP112705	PRJNA394837
GSE101559	POLR2A	MCF-7_E2	GSM2706098		0	SRP112705	PRJNA394837
